Student ID,Department,Programme,Book ID,Book Category,Issue Date,Return Date,Entry Time,Exit Time,Not Returned,Borrow_Days,Month,Year,Day_Name
ASP25238,Assamese,Ph.D. in Assamese,B00257,Physics,2025-09-23,2025-10-15,12:51,15:15,False,22.0,9,2025,Tuesday
MSP21033,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00339,Physics,2025-02-23,2025-02-28,12:22,14:54,False,5.0,2,2025,Sunday
DEP25100,Design,Ph.D. in Design,B00014,Computer Science,2026-04-26,,13:55,16:34,True,,4,2026,Sunday
ENP21214,Energy,Ph.D. in Energy,B00105,Fiction,2026-01-29,2026-02-08,11:54,17:35,False,10.0,1,2026,Thursday
MSM25174,Mathematical Sciences,M. Sc. in Mathematics,B00426,Management,2026-02-04,2026-02-10,09:37,11:24,False,6.0,2,2026,Wednesday
ESE20145,Environmental Sciences,M. Sc. in Environmental Science,B00159,Mechanical,2026-03-12,2026-03-23,09:27,11:11,False,11.0,3,2026,Thursday
CEP23060,Civil Engineering,Ph.D. in Civil Engineering,B00440,Electronics,2025-12-27,2026-01-06,16:17,17:00,False,10.0,12,2025,Saturday
SWM24041,Social Work,M. A. in Social Work,B00473,Management,2026-01-03,2026-01-28,13:32,14:07,False,25.0,1,2026,Saturday
FEP22210,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00400,Electronics,2024-10-19,2024-11-14,12:14,13:21,False,26.0,10,2024,Saturday
EGI25291,English,Integrated M.A. in English,B00263,Management,2025-11-27,2025-12-21,18:12,19:30,False,24.0,11,2025,Thursday
SWM22165,Social Work,M. A. in Social Work,B00285,Fiction,2025-12-29,2026-01-11,13:20,16:49,False,13.0,12,2025,Monday
CEB20271,Civil Engineering,B. Tech. in Civil Engineering,B00322,Fiction,2024-11-08,2024-11-12,12:45,13:51,False,4.0,11,2024,Friday
EGI21086,English,Integrated M.A. in English,B00139,Humanities,2024-07-11,2024-07-20,15:53,17:04,False,9.0,7,2024,Thursday
SWM22165,Social Work,M. A. in Social Work,B00276,Computer Science,2024-11-27,2024-12-03,09:14,11:15,False,6.0,11,2024,Wednesday
EEP25224,Electrical Engineering,Ph.D. in Electrical Engineering,B00211,Fiction,2025-09-06,2025-09-09,10:08,15:44,False,3.0,9,2025,Saturday
MEB20070,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00413,Humanities,2026-02-08,2026-03-01,11:19,11:59,False,21.0,2,2026,Sunday
MSP23143,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00038,Physics,2025-12-22,2026-01-08,18:46,19:30,False,17.0,12,2025,Monday
FEP22210,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00127,Mechanical,2025-08-19,2025-09-07,12:26,17:29,False,19.0,8,2025,Tuesday
ECB21078,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00475,Mechanical,2025-09-21,2025-09-29,15:13,16:38,False,8.0,9,2025,Sunday
SOM20181,Sociology,M.A. in Sociology,B00060,Computer Science,2025-09-19,2025-09-20,11:09,16:42,False,1.0,9,2025,Friday
BAT21164,Business Administration,Master of Tourism & Travel Management,B00325,Physics,2024-06-24,2024-06-26,15:25,19:30,False,2.0,6,2024,Monday
CSB24220,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00259,Physics,2025-09-08,2025-09-25,10:14,12:00,False,17.0,9,2025,Monday
PHB24049,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00115,Management,2024-12-22,2025-01-01,12:16,17:00,False,10.0,12,2024,Sunday
CST23233,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00378,Physics,2026-03-30,2026-04-14,14:09,19:30,False,15.0,3,2026,Monday
PHM23022,Physics,M. Sc. in Physics,B00118,Management,2024-11-02,2024-11-30,13:26,17:00,False,28.0,11,2024,Saturday
HIM25239,Hindi,M. A. in Hindi,B00335,Management,2026-04-20,,09:35,11:50,True,,4,2026,Monday
CEP23060,Civil Engineering,Ph.D. in Civil Engineering,B00192,Electronics,2024-06-07,2024-06-29,15:49,17:05,False,22.0,6,2024,Friday
FET21065,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00090,Electronics,2024-08-09,2024-08-26,18:18,19:30,False,17.0,8,2024,Friday
CHP20059,Chemical Sciences,Ph.D. in Chemical Sciences,B00002,Mechanical,2025-09-10,2025-09-18,16:19,16:54,False,8.0,9,2025,Wednesday
EEB22281,Electrical Engineering,B. Tech. in Electrical Engineering,B00085,Fiction,2025-03-19,2025-04-06,17:02,17:52,False,18.0,3,2025,Wednesday
SWM23057,Social Work,M. A. in Social Work,B00080,Physics,2025-02-09,2025-02-13,15:40,17:00,False,4.0,2,2025,Sunday
CSE21123,Computer Science & Engineering,M. Tech. in Data Science,B00341,Electronics,2025-01-29,2025-02-12,16:45,17:50,False,14.0,1,2025,Wednesday
DEP20077,Design,Ph.D. in Design,B00047,Physics,2024-07-21,2024-07-29,12:29,15:29,False,8.0,7,2024,Sunday
MBP25018,Molecular Biology & Biotechnology,Ph.D. in Molecular Biology & Biotechnology,B00032,Mathematics,2025-11-04,2025-11-05,14:32,15:33,False,1.0,11,2025,Tuesday
ASM25006,Assamese,M.A. in Assamese,B00071,Mechanical,2025-09-27,,16:04,17:00,True,,9,2025,Saturday
ECP24205,Electronics & Communication Engineering,Ph.D. in Electronics & Communication Engineering,B00398,Computer Science,2024-12-27,,18:40,19:14,True,,12,2024,Friday
MEM20067,Mechanical Engineering,M. Tech in Mechanical Engineering,B00124,Physics,2026-03-31,2026-04-16,15:46,19:25,False,16.0,3,2026,Tuesday
CSB22090,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00031,Humanities,2025-12-29,2026-01-15,10:57,11:38,False,17.0,12,2025,Monday
EEM24293,Electrical Engineering,M. Tech in Electrical Engineering,B00431,Fiction,2026-01-13,,12:38,17:13,True,,1,2026,Tuesday
EEM24032,Electrical Engineering,M. Tech in Electrical Engineering,B00308,Chemistry,2026-02-14,2026-03-07,10:18,12:46,False,21.0,2,2026,Saturday
MEB25053,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00052,Humanities,2026-01-03,2026-01-19,10:58,12:52,False,16.0,1,2026,Saturday
MEP24211,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00418,Chemistry,2024-08-17,2024-09-01,10:19,15:33,False,15.0,8,2024,Saturday
BAM22144,Business Administration,Master of Business Administration,B00234,Mathematics,2025-05-13,2025-05-16,14:55,17:35,False,3.0,5,2025,Tuesday
SWM23023,Social Work,M. A. in Social Work,B00259,Physics,2025-04-03,2025-04-28,17:30,19:30,False,25.0,4,2025,Thursday
LAM21134,Law,LLM,B00259,Physics,2026-03-23,,15:49,19:28,True,,3,2026,Monday
ECS21002,Electronics & Communication Engineering,M. Tech. in Semiconductor Technology,B00146,Management,2025-11-24,2025-12-19,18:53,19:30,False,25.0,11,2025,Monday
CST20153,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00417,Management,2024-06-24,2024-07-02,09:01,11:40,False,8.0,6,2024,Monday
DEP25141,Design,Ph.D. in Design,B00284,Chemistry,2025-08-10,2025-08-22,12:41,13:27,False,12.0,8,2025,Sunday
EDP22269,Education,Ph.D. in Education,B00404,Fiction,2024-07-08,2024-08-04,11:16,16:20,False,27.0,7,2024,Monday
SOM22247,Sociology,M.A. in Sociology,B00332,Mathematics,2025-02-21,2025-03-15,14:50,17:37,False,22.0,2,2025,Friday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00446,Humanities,2025-11-26,2025-12-17,14:58,19:30,False,21.0,11,2025,Wednesday
EDE22079,Education,M. Ed.,B00162,Mathematics,2025-09-22,2025-10-06,13:31,14:56,False,14.0,9,2025,Monday
EEB22281,Electrical Engineering,B. Tech. in Electrical Engineering,B00303,Physics,2024-11-24,2024-11-28,15:53,16:47,False,4.0,11,2024,Sunday
CSB24220,Computer Science & Engineering,B. Tech. in Computer Science and Engineering,B00407,Humanities,2025-02-11,2025-03-03,09:09,14:19,False,20.0,2,2025,Tuesday
BAM24111,Business Administration,MBA (Executive) – Online/Part -time,B00362,Management,2024-09-23,2024-10-02,12:25,13:53,False,9.0,9,2024,Monday
CST21093,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00012,Electronics,2026-01-08,2026-01-28,09:12,11:09,False,20.0,1,2026,Thursday
BAM25056,Business Administration,Certificate in NSE Academy Certified Capital Market,B00413,Humanities,2025-12-08,2025-12-19,14:21,17:09,False,11.0,12,2025,Monday
EGI21128,English,Integrated M.A. in English,B00231,Fiction,2026-02-05,2026-02-17,13:50,18:18,False,12.0,2,2026,Thursday
EDT21061,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00152,Management,2024-05-07,2024-05-21,17:25,17:56,False,14.0,5,2024,Tuesday
LLP22180,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00219,Humanities,2025-03-10,,14:41,17:54,True,,3,2025,Monday
CEB20271,Civil Engineering,B. Tech. in Civil Engineering,B00224,Computer Science,2025-12-06,2026-01-01,10:24,12:16,False,26.0,12,2025,Saturday
EDP25177,Education,Ph.D. in Education,B00159,Mechanical,2025-08-03,2025-08-16,11:11,15:34,False,13.0,8,2025,Sunday
DEB23230,Design,B. Des.,B00198,Computer Science,2024-09-19,,14:51,19:30,True,,9,2024,Thursday
EGP20173,English,Ph.D. in English,B00125,Chemistry,2025-05-29,2025-06-02,11:00,16:41,False,4.0,5,2025,Thursday
FET22244,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00106,Computer Science,2024-09-06,,10:09,15:30,True,,9,2024,Friday
BAT23130,Business Administration,Master of Tourism & Travel Management,B00146,Management,2025-09-30,2025-10-11,15:43,19:30,False,11.0,9,2025,Tuesday
EGI20227,English,Integrated M.A. in English,B00300,Fiction,2025-03-25,2025-04-06,11:37,13:24,False,12.0,3,2025,Tuesday
APP25172,Applied Sciences,Ph.D. in Applied Sciences,B00310,Electronics,2026-03-23,,18:39,19:30,True,,3,2026,Monday
APP22223,Applied Sciences,Ph.D. in Applied Sciences,B00409,Computer Science,2025-07-21,2025-08-08,13:03,18:47,False,18.0,7,2025,Monday
CST21093,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00343,Mathematics,2026-03-22,2026-04-16,13:35,17:00,False,25.0,3,2026,Sunday
DEP23184,Design,Ph.D. in Design,B00102,Physics,2024-12-07,2024-12-13,12:35,13:12,False,6.0,12,2024,Saturday
CSE21123,Computer Science & Engineering,M. Tech. in Data Science,B00416,Physics,2024-07-11,2024-07-22,14:05,18:13,False,11.0,7,2024,Thursday
MEP24211,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00191,Physics,2025-02-09,2025-02-10,12:01,15:43,False,1.0,2,2025,Sunday
PHB20135,Physics,Integrated B.Sc.B.Ed. (Physics Major),B00315,Mechanical,2025-05-25,,16:18,17:00,True,,5,2025,Sunday
LAM21261,Law,LLM,B00072,Mathematics,2026-03-29,2026-04-20,10:13,16:03,False,22.0,3,2026,Sunday
EGI21086,English,Integrated M.A. in English,B00018,Management,2025-09-11,2025-09-18,12:32,14:29,False,7.0,9,2025,Thursday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00286,Chemistry,2024-09-26,2024-10-01,09:17,11:49,False,5.0,9,2024,Thursday
MEB23025,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00433,Management,2025-11-03,2025-11-07,12:30,16:07,False,4.0,11,2025,Monday
CSP22050,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00245,Humanities,2026-02-01,,13:32,16:23,True,,2,2026,Sunday
EGL23259,Linguistics and Language Technology,M. A. in Linguistics & Languages Technology,B00043,Humanities,2026-04-29,,10:14,13:08,True,,4,2026,Wednesday
ECB21131,Electronics & Communication Engineering,B. Tech. in Electronics and Comm. Engineering,B00217,Electronics,2024-12-01,2024-12-27,15:24,17:00,False,26.0,12,2024,Sunday
MSM23217,Mathematical Sciences,M. Sc. in Mathematics,B00309,Chemistry,2026-01-22,2026-02-17,13:31,17:05,False,26.0,1,2026,Thursday
HIP23256,Hindi,Ph.D. in Hindi,B00170,Management,2025-04-04,2025-04-22,12:26,13:40,False,18.0,4,2025,Friday
LLP22180,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00018,Management,2024-12-27,2025-01-10,10:50,13:55,False,14.0,12,2024,Friday
APP25127,Applied Sciences,Ph.D. in Applied Sciences,B00069,Physics,2025-12-29,2026-01-23,09:13,11:34,False,25.0,12,2025,Monday
COP24288,Commerce,Ph.D. in Commerce,B00454,Electronics,2026-02-24,2026-03-17,15:17,17:15,False,21.0,2,2026,Tuesday
ECP21194,Electronics & Communication Engineering,Ph.D. in Electronics & Communication Engineering,B00315,Mechanical,2024-06-18,2024-06-20,10:42,13:45,False,2.0,6,2024,Tuesday
EEB22281,Electrical Engineering,B. Tech. in Electrical Engineering,B00380,Mathematics,2026-03-26,,18:23,19:02,True,,3,2026,Thursday
SWP23051,Social Work,Ph.D. in Social Work,B00165,Mechanical,2025-01-05,2025-01-06,10:56,16:04,False,1.0,1,2025,Sunday
BAM22166,Business Administration,Certificate in NSE Academy Certified Capital Market,B00137,Management,2025-12-12,2026-01-09,09:15,09:59,False,28.0,12,2025,Friday
EDP22088,Education,Ph.D. in Education,B00459,Mechanical,2025-03-08,2025-04-03,16:20,17:00,False,26.0,3,2025,Saturday
SWM25108,Social Work,M. A. in Social Work,B00398,Computer Science,2026-02-07,2026-02-12,13:30,16:12,False,5.0,2,2026,Saturday
MSP23101,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00283,Humanities,2025-07-02,2025-07-26,12:11,14:53,False,24.0,7,2025,Wednesday
ASP25084,Assamese,Ph.D. in Assamese,B00104,Electronics,2026-04-22,,11:20,16:19,True,,4,2026,Wednesday
CSP24193,Computer Science & Engineering,Ph.D. in Computer Science & Engineering,B00303,Physics,2024-10-14,2024-10-23,09:07,11:33,False,9.0,10,2024,Monday
SOM20181,Sociology,M.A. in Sociology,B00401,Mathematics,2025-02-24,,16:26,18:06,True,,2,2025,Monday
MEB22279,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00281,Mechanical,2024-09-05,2024-09-07,13:12,17:55,False,2.0,9,2024,Thursday
MCM25179,Mass Communication & Journalism,M. A. in Mass Communication & Journalism,B00417,Management,2025-09-11,2025-09-14,18:43,19:30,False,3.0,9,2025,Thursday
EEB24222,Electrical Engineering,B. Tech. in Electrical Engineering,B00231,Fiction,2025-03-09,2025-03-24,14:32,17:00,False,15.0,3,2025,Sunday
EEB20185,Electrical Engineering,B. Tech. in Electrical Engineering,B00143,Chemistry,2024-08-03,2024-08-30,14:07,14:54,False,27.0,8,2024,Saturday
EDM23228,Education,M. A. in Education,B00478,Mechanical,2024-07-23,2024-08-16,10:50,12:03,False,24.0,7,2024,Tuesday
MEB20070,Mechanical Engineering,B. Tech. in Mechanical Engineering,B00383,Physics,2025-10-14,2025-10-17,11:51,14:30,False,3.0,10,2025,Tuesday
MSP24004,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00062,Computer Science,2026-04-19,2026-04-28,15:53,17:00,False,9.0,4,2026,Sunday
PHI24225,Physics,Integrated M. Sc. in Physics,B00035,Chemistry,2025-07-11,,12:28,14:55,True,,7,2025,Friday
EGI20227,English,Integrated M.A. in English,B00486,Mathematics,2025-11-20,2025-11-21,16:36,18:42,False,1.0,11,2025,Thursday
COM23264,Commerce,M.Com,B00226,Physics,2025-07-18,2025-08-01,12:20,17:31,False,14.0,7,2025,Friday
EEB24046,Electrical Engineering,B. Tech. in Electrical Engineering,B00276,Computer Science,2026-01-22,2026-01-30,17:11,19:30,False,8.0,1,2026,Thursday
PHM22192,Physics,M. Sc. in Physics,B00455,Computer Science,2025-12-21,2025-12-25,10:55,12:20,False,4.0,12,2025,Sunday
SWM25108,Social Work,M. A. in Social Work,B00133,Chemistry,2026-04-20,,17:48,19:30,True,,4,2026,Monday
EGP21092,English,Ph.D. in English,B00480,Physics,2026-03-18,2026-04-14,17:52,19:30,False,27.0,3,2026,Wednesday
MSP23143,Mathematical Sciences,Ph.D. in Mathematical Sciences,B00477,Electronics,2024-11-14,2024-12-13,09:05,10:40,False,29.0,11,2024,Thursday
MCP24197,Mass Communication & Journalism,Ph.D. in Mass Communication & Journalism,B00133,Chemistry,2024-08-31,2024-09-22,15:08,17:00,False,22.0,8,2024,Saturday
LLP21182,Linguistics and Language Technology,Ph.D. in Linguistics and Language Technology,B00464,Chemistry,2025-01-16,2025-02-14,12:49,15:37,False,29.0,1,2025,Thursday
BAP21038,Business Administration,Ph.D. in Business Administration,B00163,Computer Science,2025-12-11,2025-12-18,12:06,17:57,False,7.0,12,2025,Thursday
WSM24074,Women Study,M. A. in Women Studies,B00211,Fiction,2025-08-27,2025-09-07,17:09,18:52,False,11.0,8,2025,Wednesday
HIM25231,Hindi,M. A. in Hindi,B00473,Management,2025-10-23,2025-11-18,14:58,18:19,False,26.0,10,2025,Thursday
EDT20298,Electronics & Communication Engineering,M. Tech. in Electronics Design & Technology,B00381,Computer Science,2025-08-25,2025-09-05,09:57,15:05,False,11.0,8,2025,Monday
EGI21128,English,Integrated M.A. in English,B00139,Humanities,2025-03-04,2025-03-20,10:40,16:08,False,16.0,3,2025,Tuesday
CTM25234,Cultural Studies,M.A. in Cultural Studies,B00398,Computer Science,2025-12-20,,12:36,13:21,True,,12,2025,Saturday
MEP23097,Mechanical Engineering,Ph.D. in Mechanical Engineering,B00378,Physics,2024-12-07,2024-12-21,11:06,16:39,False,14.0,12,2024,Saturday
CST23216,Computer Science & Engineering,M. Tech. in Computer Science and Engineering,B00372,Humanities,2025-04-15,2025-04-25,18:16,19:30,False,10.0,4,2025,Tuesday
EEP21121,Electrical Engineering,Ph.D. in Electrical Engineering,B00372,Humanities,2024-10-10,2024-11-06,09:37,14:42,False,27.0,10,2024,Thursday
COP25080,Commerce,Ph.D. in Commerce,B00244,Mechanical,2025-11-28,2025-11-29,16:56,17:43,False,1.0,11,2025,Friday
ESP21287,Environmental Sciences,Ph.D. in Environmental Sciences,B00164,Mathematics,2025-10-04,2025-10-16,14:11,17:00,False,12.0,10,2025,Saturday
BAM24019,Business Administration,Certificate in NSE Academy Certified Capital Market,B00360,Mathematics,2025-02-28,2025-03-09,15:56,19:30,False,9.0,2,2025,Friday
LAP23202,Law,Ph.D. in Law,B00155,Electronics,2024-11-30,2024-12-16,14:23,16:48,False,16.0,11,2024,Saturday
COM21010,Commerce,M.Com,B00081,Humanities,2026-03-31,2026-04-30,15:45,19:30,False,30.0,3,2026,Tuesday
CTM21260,Cultural Studies,M.A. in Cultural Studies,B00178,Mechanical,2026-03-14,2026-03-15,11:53,15:54,False,1.0,3,2026,Saturday
FET22176,Food Engineering & Technology,M. Tech. in Food Engineering & Technology,B00159,Mechanical,2024-05-23,2024-05-26,16:18,18:42,False,3.0,5,2024,Thursday
CEB20271,Civil Engineering,B. Tech. in Civil Engineering,B00189,Mechanical,2026-01-27,2026-01-30,16:12,19:21,False,3.0,1,2026,Tuesday
DEP23184,Design,Ph.D. in Design,B00388,Physics,2026-01-22,2026-02-07,10:14,12:53,False,16.0,1,2026,Thursday
BAM24161,Business Administration,Certificate in NSE Academy Certified Capital Market,B00129,Physics,2025-11-26,2025-12-09,14:30,16:49,False,13.0,11,2025,Wednesday
EDP22269,Education,Ph.D. in Education,B00434,Electronics,2025-11-16,2025-11-24,12:11,13:52,False,8.0,11,2025,Sunday
MRP23282,Multidisciplinary Research,Ph.D. in Multidisciplinary Research,B00410,Management,2024-09-24,2024-10-10,14:31,17:44,False,16.0,9,2024,Tuesday
ASM25006,Assamese,M.A. in Assamese,B00210,Computer Science,2026-02-09,2026-02-24,16:01,19:02,False,15.0,2,2026,Monday
CEM24249,Civil Engineering,M. Tech. in Civil Engineering,B00011,Humanities,2025-05-08,,11:56,17:56,True,,5,2025,Thursday
EDB22064,Education,B. Ed.,B00098,Physics,2025-04-24,2025-05-24,16:47,18:36,False,30.0,4,2025,Thursday
CHB25241,Chemical Sciences,Integrated B.Sc.B.Ed. (Chemistry Major),B00217,Electronics,2026-01-16,2026-02-06,18:14,19:08,False,21.0,1,2026,Friday
CSE23201,Computer Science & Engineering,M. Tech. in Data Science,B00438,Management,2025-01-09,2025-01-29,18:49,19:30,False,20.0,1,2025,Thursday
COM22045,Commerce,M.Com,B00469,Mechanical,2025-06-08,2025-07-02,14:54,17:00,False,24.0,6,2025,Sunday
BAM23203,Business Administration,Certificate in NSE Academy Certified Capital Market,B00481,Physics,2025-08-11,2025-08-26,13:38,16:54,False,15.0,8,2025,Monday
CHP20059,Chemical Sciences,Ph.D. in Chemical Sciences,B00474,Chemistry,2024-08-28,2024-09-09,12:05,16:41,False,12.0,8,2024,Wednesday
PHP21098,Physics,Ph.D. in Physics,B00458,Chemistry,2025-08-27,2025-08-30,18:23,19:30,False,3.0,8,2025,Wednesday
HIM25231,Hindi,M. A. in Hindi,B00276,Computer Science,2025-11-04,2025-11-29,11:35,14:22,False,25.0,11,2025,Tuesday
APP22223,Applied Sciences,Ph.D. in Applied Sciences,B00484,Computer Science,2025-07-12,2025-07-31,13:40,17:00,False,19.0,7,2025,Saturday
EEB24046,Electrical Engineering,B. Tech. in Electrical Engineering,B00462,Computer Science,2025-06-20,2025-06-24,15:20,19:30,False,4.0,6,2025,Friday
PHM23048,Physics,M. Sc. in Physics,B00012,Electronics,2026-04-17,,15:21,16:08,True,,4,2026,Friday
ECP21194,Electronics & Communication Engineering,Ph.D. in Electronics & Communication Engineering,B00463,Humanities,2025-11-11,2025-12-01,14:40,19:30,False,20.0,11,2025,Tuesday
BAT21125,Business Administration,Master of Tourism & Travel Management,B00185,Fiction,2024-10-02,2024-10-14,09:56,12:56,False,12.0,10,2024,Wednesday
FEP25175,Food Engineering & Technology,Ph.D. in Food Engineering & Technology,B00344,Management,2025-12-12,2025-12-30,13:59,16:55,False,18.0,12,2025,Friday
